Ticker;SimFinId;"Company Name";IndustryId
MCO;88874;"MOODYS CORP /DE/";104003
MCW;1248289;"Mister Car Wash, Inc.";103020
MCY;1234778;"MERCURY GENERAL CORP";
MD;905672;"MEDNAX, INC.";106011
MDB;720635;"MongoDB, Inc.";101003
MDLZ;378190;"Mondelez International";102002
MDP;253689;"MEREDITH CORP";103026
MDR;638112;"MCDERMOTT INTERNATIONAL INC";107004
MDRX;495816;"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.";101003
MDSO;497390;"Medidata Solutions, Inc.";101003
MDT;73420;"Medtronic plc";106004
MDT_old;378189;"Medtronic INC";106004
MDU;1063682;"MDU RESOURCES GROUP INC";105002
MDXG;693702;"MIMEDX GROUP, INC.";106004
MECK;666666;"Mecklermedia Corp";
MED;951290;"MEDIFAST INC";
MEDF;662704;"Medifirst Solutions, Inc.";
MEDP;989058;"Medpace Holdings, Inc.";106001
MEET;652598;"Meet Group, Inc.";101002
MEI;64377;"METHODE ELECTRONICS INC";101001
MEIP;187582;"MEI Pharma, Inc.";106005
MELI;884834;"MERCADOLIBRE INC";103002
MENI;663942;"Mobilized Entertainment, Inc.";
MENT;181078;"MENTOR GRAPHICS CORP";101003
MET;380562;"METLIFE INC";104004
MFA;761717;"MFA FINANCIAL, INC.";109001
MFE;1039028;"McAfee, Inc.";
MFON;714287;"MOBIVITY HOLDINGS CORP.";101003
MFRM;54697;"MATTRESS FIRM HOLDING CORP.";103002
MGCD;55248;"MGC DIAGNOSTICS Corp";106004
MGEE;703431;"MGE ENERGY INC";105001
MGLN;945856;"MAGELLAN HEALTH INC";106011
MGM;139431;"MGM Resorts International";103015
MGNI;683438;"MAGNITE, INC.";101003
MGNX;790123;"MACROGENICS INC";106002
MGP;949731;"MGM Growth Properties LLC";109001
MGPI;968242;"MGP INGREDIENTS INC";102002
MHH;160053;"Mastech Holdings, Inc.";100011
MHK;333439;"MOHAWK INDUSTRIES INC";103004
MHO;1251881;"M/I HOMES, INC.";103013
MIC;345220;"Macquarie Infrastructure Corp";100010
MICR;706150;"MICRON SOLUTIONS INC /DE/";106004
MICT;706645;"MICT, Inc.";100008
MIDD;993573;"MIDDLEBY CORP";100001
MIK;50465;"Michaels Companies, Inc.";103002
MIND;198210;"MITCHAM INDUSTRIES INC";101001
MIST;998596;"Milestone Pharmaceuticals Inc.";106002
MITK;369106;"MITEK SYSTEMS INC";101003
MIXX;103135;"MIX 1 LIFE, INC.";
MJCO;110826;Majesco;101003
MJN;378188;"Mead Johnson";106006
MJTK;659836;"CANNASYS INC";
MKC;251282;"MCCORMICK & CO INC";102002
MKL;205470;"MARKEL CORP";104006
MKSI;447843;"MKS Instruments Inc";101001
MKTX;118024;"MARKETAXESS HOLDINGS INC";104003
MLAB;43619;"MESA LABORATORIES INC /CO";101001
MLHR;1063680;"HERMAN MILLER INC";103004
MLI;1338979;"MUELLER INDUSTRIES INC";100001
MLM;378186;"Martin Marietta Materials";110005
MLVF;1249732;"MALVERN BANCORP, INC.";104002
MMC;85544;"MARSH & MCLENNAN COMPANIES, INC.";104003
MMEG;659865;"MOMENTOUS ENTERTAINMENT GROUP INC";
MMI;134979;"Marcus & Millichap, Inc.";109002
MMM;22219;"3M CO";100001
MMMB;233893;"MamaMancini's Holdings, Inc.";102002
MMP;918211;"MAGELLAN MIDSTREAM PARTNERS LP";107003
MMS;447855;"Maximus Inc";100002
MMSI;1173714;"MERIT MEDICAL SYSTEMS INC";106004
MN;826501;"Manning & Napier, Inc.";104001
MNDT;276492;"Mandiant, Inc.";101003
MNDY;1242006;"monday.com Ltd.";101003
MNI;653890;"MCCLATCHY CO";103026
MNK;365935;"Mallinckrodt plc";106005
MNKD;486138;"MANNKIND CORP";106002
MNR;949732;"MONMOUTH REAL ESTATE INVESTMENT CORP";
MNRL;998444;"Brigham Minerals, Inc.";
MNRO;989056;"MONRO, INC.";103005
MNST;333441;"Monster Beverage Corp";102005
MNTV;997480;"MOMENTIVE GLOBAL INC.";101003
MO;133574;"ALTRIA GROUP, INC.";102003
MOBL;118286;"MOBILEIRON, INC.";
MODN;1251887;"MODEL N, INC.";108004
MODV;492538;"ModivCare Inc";106011
MOGO;1241346;"Mogo Inc.";
MOH;1178120;"MOLINA HEALTHCARE, INC.";106011
MON_delist;79638;Monsanto;110003
MORN;979788;"Morningstar, Inc.";104003
MOS;94993;"MOSAIC CO";110003
MOV;250875;"MOVADO GROUP INC";103002
MPC;353184;"Marathon Petroleum Corp";107001
MPLN;1291787;"MultiPlan Corp";101003
MPW;949729;"MEDICAL PROPERTIES TRUST INC";
MPWR;118204;"MONOLITHIC POWER SYSTEMS INC";101004
MPX;953278;"MARINE PRODUCTS CORP";103015
MRAM;906016;"EVERSPIN TECHNOLOGIES INC";101004
MRC;558197;"MRC GLOBAL INC.";107004
MRCY;166196;"MERCURY SYSTEMS INC";101001
MRK;262201;"Merck & Co., Inc.";106005
MRNA;917766;"Moderna, Inc.";106002
MRO;378185;"Marathon Oil Corp.";107002
MRSN;808876;"Mersana Therapeutics, Inc.";106002
MRTX;782022;"Mirati Therapeutics, Inc.";106002
MRVL;198029;"MARVELL TECHNOLOGY GROUP LTD";101004
MS;86439;"MORGAN STANLEY";104002
MSA;898420;"MSA Safety Inc";100007
MSB;1171698;"MESABI TRUST";109001
MSCC;361632;"MICROSEMI CORP";101004
MSCI;549638;"MSCI Inc.";104003
MSFT;59265;"MICROSOFT CORP";101003
MSGE;1033569;"Madison Square Garden Entertainment Corp.";103001
MSI;333970;"Motorola Solutions, Inc.";101005
MSM;87559;"MSC INDUSTRIAL DIRECT CO INC";100005
MTB;335339;"M&T BANK CORP";104002
MTBC;497698;"MEDICAL TRANSCRIPTION BILLING, CORP";101003
MTCH;647179;"Match Group, Inc.";101002
MTD;334921;"METTLER TOLEDO INTERNATIONAL INC/";106003
MTDR;1333935;"Matador Resources Co";107002
MTEM;778777;"Molecular Templates, Inc.";106002
MTG;1067477;"MGIC INVESTMENT CORP";104006
MTMT;696963;"Mega Matrix Corp.";100007
MTN;264322;"VAIL RESORTS INC";103015
MTOR;772948;"MERITOR INC";103005
MTRN;739542;"MATERION Corp";110004
MTRX;182638;"MATRIX SERVICE CO";107004
MTSI;358330;"MACOM Technology Solutions Holdings, Inc.";101004
MTTR;1291791;"Matterport, Inc./DE";100001
MTX;1234779;"MINERALS TECHNOLOGIES INC";110005
MTZ;447935;"Mastec Inc";100003
MU;60906;"MICRON TECHNOLOGY INC";101004
MUR;333627;"MURPHY OIL CORP /DE";107002
MUSA;1057793;"Murphy USA Inc.";102001
MUX;809890;"McEwen Mining Inc.";110004
MVIS;815811;"MICROVISION, INC.";101001
MVST;1334958;"Microvast Holdings, Inc.";100001
MWW;507294;"MONSTER WORLDWIDE, INC.";
MXCT;1253397;"MAXCYTE, INC.";
MXIM;153611;"MAXIM INTEGRATED PRODUCTS INC";101004
MXMG;662984;"MAXIMA GROUP INC.";
MXPT;146869;"MaxPoint Interactive, Inc.";101003
MXWL;755086;"MAXWELL TECHNOLOGIES INC";101001
MYCC;97729;"ClubCorp Holdings, Inc.";103015
MYGN;748224;"MYRIAD GENETICS INC";106001
MYL;333504;"Mylan N.V.";106005
MYL_old;378191;"Mylan N.V.";106005
MYMD;592461;"MyMD Pharmaceuticals, Inc.";106003
MYO;1200988;"MYOMO, INC.";106002
NAII;257524;"NATURAL ALTERNATIVES INTERNATIONAL INC";102002
NANO;721571;"ONTO INNOVATION INC.";101004
NARI;1253259;"Inari Medical, Inc.";106004
NATI;56422;"NATIONAL INSTRUMENTS CORP";101003
NATL;138792;"National Interstate CORP";
NATR;687929;"NATURES SUNSHINE PRODUCTS INC";102002
NAV;203261;"NAVISTAR INTERNATIONAL CORP";100012
NAVI;551008;"NAVIENT CORP";104007
NBIX;447972;"Neurocrine Biosciences Inc";106002
NBL;249388;"NOBLE ENERGY INC";107002
NBR;1249671;"NABORS INDUSTRIES LTD";107006
NBY;910154;"NovaBay Pharmaceuticals, Inc.";106002
NC;528497;"NACCO INDUSTRIES INC";110006
NCLH;744483;"Norwegian Cruise Line Holdings Ltd.";103015
NCMI;716509;"National CineMedia, Inc.";103011
NCR;854994;"NCR CORP";101003
NCSO;210709;"99 CENTS ONLY STORES LLC";102001
NDAQ;378192;"NASDAQ OMX Group";104003
NDLS;759987;"NOODLES & Co";103003
NDMT;653949;"NowNews Digital Media Technology Co. Ltd.";
NDSN;188156;"NORDSON CORP";100001
NE;134105;"Noble Corp plc";107006
NEE;188922;"NEXTERA ENERGY INC";105001
NEM;103736;"NEWMONT MINING CORP /DE/";110004
NEO;778404;"NEOGENOMICS INC";106001
NEOG;965693;"NEOGEN CORP";106001
NEOS;160118;"Neos Therapeutics, Inc.";106005
NEP;704398;"NextEra Energy Partners, LP";105002
NEPH;138152;"NEPHROS INC";106003
NERO;666925;"NEUROMAMA, LTD.";101002
NERV;254280;"Minerva Neurosciences, Inc.";106002
NET;961018;"Cloudflare, Inc.";101003
NEU;1067475;"NEWMARKET CORP";110001
NEWR;908918;"NEW RELIC, INC.";101003
NFG;448011;"National Fuel Gas Co";107002
NFLX;83548;"NETFLIX INC";103001
NFX;123505;"NEWFIELD EXPLORATION CO /DE/";107002
NGHC;921769;"National General Holdings Corp.";
NGL;36205;"NGL Energy Partners LP";107001
NGRP;998429;"CRESTWOOD HOLDINGS LP";
NGVC;941589;"Natural Grocers by Vitamin Cottage, Inc.";102001
NGVT;979804;"Ingevity Corp";110001
NH;1252840;"NantHealth, Inc.";106002
NHC;728722;"NATIONAL HEALTHCARE CORP";106011
NHHS;148446;"NorthStar Healthcare Income, Inc.";109001
NHI;949733;"NATIONAL HEALTH INVESTORS INC";
NHTC;511953;"NATURAL HEALTH TRENDS CORP";102002
NI;119873;"NISOURCE INC/DE";105001
NICK;141389;"NICHOLAS FINANCIAL INC";104007
NINE;1249670;"Nine Energy Service, Inc.";107004
NJR;511242;"NEW JERSEY RESOURCES CORP";105001
NKE;101814;"NIKE INC";103004
NKLA;996264;"Nikola Corp";103005
NKSH;129536;"NATIONAL BANKSHARES INC";104002
NKT.CO;981509;"NKT A/S";100001
NKTR;526216;"NEKTAR THERAPEUTICS";106002
NLN;652800;"NEULION, INC.";
NLOK;427444;"NortonLifeLock Inc.";101003
NLS;958643;"NAUTILUS, INC.";103015
NLSN;333689;"Nielsen Holdings plc";100002
NLST;164920;"NETLIST INC";101004
NLY;1145420;"ANNALY CAPITAL MANAGEMENT INC";
NMBL;50051;"Nimble Storage Inc";
NMIH;1243192;"NMI Holdings, Inc.";104006
NNDM;1240368;"Nano Dimension Ltd.";100003
NNN;448043;"National Retail Properties Inc";109001
NOC;333824;"NORTHROP GRUMMAN CORP /DE/";100008
NOIZ;706146;"MICRONETICS INC";
NOK;1205830;"NOKIA CORP";
NOV;378193;"National Oilwell Varco Inc.";107004
NOVT;728364;"NOVANTA INC";101001
NOW;617429;"ServiceNow, Inc.";101003
NP;743399;"Neenah Inc";110002
NPTN;364355;"NEOPHOTONICS CORP";101004
NRG;378196;"NRG Energy";105002
NRTHF;243188;"Northern Power Systems Corp.";100003
NRZ;562880;"New Residential Investment Corp.";109001
NS;998422;"NuStar Energy L.P.";107001
NSA;949734;"National Storage Affiliates Trust";109001
NSC;378195;"Norfolk Southern Corp.";100010
NSH_delist;998423;"NuStar GP Holdings, LLC";
NSP;994624;"INSPERITY, INC.";108003
NSPR;143799;"InspireMD, Inc.";106004
NSSC;198892;"NAPCO SECURITY TECHNOLOGIES, INC";100007
NSTG;1252928;"NanoString Technologies Inc";106002
NTAP;183964;"NetApp, Inc.";101001
NTCT;1234780;"NETSCOUT SYSTEMS INC";101003
NTES;1242010;"NetEase, Inc.";101003
NTGR;591520;"NETGEAR, INC";101005
NTIP;515715;"NETWORK 1 TECHNOLOGIES INC";101003
NTLA;1253298;"Intellia Therapeutics, Inc.";106002
NTNX;544815;"Nutanix, Inc.";101003
NTRA;149288;"Natera, Inc.";106001
NTRI;346874;"NUTRI SYSTEM INC /DE/";103020
NTRS;407194;"NORTHERN TRUST CORP";104001
NTUS;497305;"Natus Medical Inc";106004
NUAN;448077;"Nuance Communications Inc";101003
NUE;334772;"NUCOR CORP";110007
NURO;922227;"NeuroMetrix, Inc.";106004
NUS;1234781;"NU SKIN ENTERPRISES, INC.";103015
NUTR;357986;"NUTRACEUTICAL INTERNATIONAL CORP";102002
NUVA;110456;"NUVASIVE INC";106004
NUZE;1154275;"NuZee, Inc.";102005
NVAX;826389;"NOVAVAX INC";106002
NVCR;440850;"Novocure Ltd";106003
NVDA;172199;"NVIDIA CORP";101004
NVEC;102816;"NVE CORP /NEW/";101004
NVR;896899;"NVR INC";103013
NVST;1234782;"Envista Holdings Corp";106004
NVT;1234783;"nVent Electric plc";100001
NVTA;963379;"Invitae Corp";106011
NWE;342218;"NORTHWESTERN CORP";105001
NWL;378194;"Newell Rubbermaid Co.";102002
NWPX;1031014;"NORTHWEST PIPE CO";100003
NWS;160346;"NEWS CORP";103001
NWY;33184;"New York & Company, Inc.";103002
NX;921442;"Quanex Building Products CORP";110005
NXGN;497184;"NEXTGEN HEALTHCARE, INC.";101003
NXPI;1150946;"NXP Semiconductors N.V.";101004
NXST;650370;"NEXSTAR MEDIA GROUP, INC.";103001
NYCB;1234784;"NEW YORK COMMUNITY BANCORP INC";104002
NYT;647918;"NEW YORK TIMES CO";103026
O;81605;"REALTY INCOME CORP";109001
OA;609619;"ORBITAL ATK, INC.";100008
OAK;628032;"Oaktree Capital Group, LLC";104001
OC;985860;"Owens Corning";110005
OCC;232540;"OPTICAL CABLE CORP";101005
OCN;544026;"OCWEN FINANCIAL CORP";104002
OCX;1253242;"Oncocyte Corp";106002
ODFL;782146;"OLD DOMINION FREIGHT LINE INC/VA";100010
ODP;528624;"OFFICE DEPOT INC";103002
ODT;790464;"Odonate Therapeutics, Inc.";106002
OFC;949496;"CORPORATE OFFICE PROPERTIES TRUST";
OFLX;728561;"Omega Flex, Inc.";100001
OGE;998476;"OKLAHOMA GAS & ELECTRIC CO";105001
OGN;1243189;"Organon & Co.";106001
OGS;351460;"ONE Gas, Inc.";105001
OHI;531049;"OMEGA HEALTHCARE INVESTORS INC";109001
OI;406666;"OWENS ILLINOIS INC /DE/";103018
OII;638114;"OCEANEERING INTERNATIONAL INC";107004
OKE;334076;"ONEOK INC /NEW/";107003
OKTA;708398;"Okta, Inc.";101003
OLED;933165;"UNIVERSAL DISPLAY CORP \PA\";101004
OLLI;102057;"Ollie's Bargain Outlet Holdings, Inc.";102001
OLN;448155;"Olin Corp";110001
OLP;949745;"ONE LIBERTY PROPERTIES INC";
OMC;251397;"OMNICOM GROUP INC.";103011
OMCL;495083;"OMNICELL, Inc";101003
OMED;819110;"OncoMed Pharmaceuticals Inc";106002
OMF;687414;"OneMain Holdings, Inc.";104007
OMGB;667156;"OMEGA BRANDS INC.";
OMI;347188;"OWENS & MINOR INC/VA/";106014
OMIC;1253398;"Singular Genomics Systems, Inc.";106002
OMP;914862;"Oasis Midstream Partners LP";107003
ON;136025;"ON SEMICONDUCTOR CORP";101004
ONCT;796059;"Oncternal Therapeutics, Inc.";106002
ONCYF;1253395;"ONCOLYTICS BIOTECH INC";
ONDK;977510;"On Deck Capital, Inc.";
ONEM;1008081;"1Life Healthcare Inc";106011
ONVO;53151;"ORGANOVO HOLDINGS, INC.";106001
OOMA;208053;"OOMA INC";108001
OPEN;1124649;"Opendoor Technologies Inc.";109002
OPGN;1253028;"OPGEN INC";106002
OPI;820761;"OFFICE PROPERTIES INCOME TRUST";109001
OPK;1253386;"OPKO HEALTH, INC.";106001
OPRX;654256;"OptimizeRx Corp";101003
OPTT;1020998;"Ocean Power Technologies, Inc.";107007
OPY;505723;"OPPENHEIMER HOLDINGS INC";104003
ORA;708961;"ORMAT TECHNOLOGIES, INC.";105002
ORCL;257930;"ORACLE CORP";101003
ORGO;1253253;"Organogenesis Holdings Inc.";106002
ORI;448187;"Old Republic International Corp";104005
ORLY;334679;"O REILLY AUTOMOTIVE INC";103002
OSCR;1299459;"Oscar Health, Inc.";104005
OSIS;344473;"OSI SYSTEMS INC";101001
OSK;975076;"OSHKOSH CORP";100008
OSPN;147770;"OneSpan Inc.";101003
OSTK;176064;"OVERSTOCK.COM, INC";103002
OSUR;1253129;"ORASURE TECHNOLOGIES INC";106001
OTEL;969956;"OTELCO INC.";108001
OTEX;714157;"OPEN TEXT CORP";101003
OTIS;1161716;"Otis Worldwide Corp";100003
OTLK;908645;"Outlook Therapeutics, Inc.";106002
OTRK;495603;"Ontrak, Inc.";106011
OTTR;703658;"Otter Tail Corp";105001
OUT;706846;"OUTFRONT Media Inc.";109001
OVV;980326;"Ovintiv Inc.";107002
OXFD;124252;"Oxford Immunotec Global PLC";106001
OXM;185852;"OXFORD INDUSTRIES INC";103004
OXY;334205;"OCCIDENTAL PETROLEUM CORP /DE/";107002
OZRK;135823;"BANK OF THE OZARKS INC";104002
P;91899;"Pandora Media, Inc.";103001
PAA;980332;"PLAINS ALL AMERICAN PIPELINE LP";107003
PACB;81196;"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.";106001
PACW;537548;"PACWEST BANCORP";104002
PAHC;177507;"PHIBRO ANIMAL HEALTH CORP";106005
PANW;199345;"Palo Alto Networks Inc";101003
PATH;1253258;"UiPath, Inc.";101003
PATK;745754;"PATRICK INDUSTRIES INC";103004
PAYC;746934;"Paycom Software, Inc.";101003
PAYS;921205;"Paysign, Inc.";100002
PAYX;106287;"PAYCHEX INC";100002
PB;1234785;"PROSPERITY BANCSHARES INC";
PBCT;335764;"People's United Financial, Inc.";104002
PBF;546186;"PBF Energy Inc.";107001
PBH;641370;"Prestige Brands Holdings, Inc.";106014
PBI;378200;Pitney-Bowes;100001
PBSV;242378;"Pharma-Bio Serv, Inc.";100002
PBYI;668565;"PUMA BIOTECHNOLOGY, INC.";106002
PCAR;406606;"PACCAR INC";100012
PCG;378198;"PG&E Corp.";105001
PCH;1067480;"POTLATCHDELTIC CORP";110002
PCMI;898543;"PCM, INC.";101001
PCP;438657;"PRECISION CASTPARTS CORP";100008
PCRX;982111;"Pacira BioSciences, Inc.";106001
PCTI;919132;"PC TEL INC";101005
PCTY;1054411;"Paylocity Holding Corp";101003
PCVX;1253394;"Vaxcyte, Inc.";106002
PD;987612;"PagerDuty, Inc.";101003
PDCO;196179;"PATTERSON COMPANIES, INC.";106014
PDEX;246198;"PRO DEX INC";106003
PDFS;606334;"PDF SOLUTIONS INC";101003
PDLI;533398;"PDL BIOPHARMA, INC.";106002
PE;749130;"Parsley Energy, Inc.";107002
PEAK;378162;"HEALTHPEAK PROPERTIES, INC.";109001
PEB;107219;"Pebblebrook Hotel Trust";109001
PEDH;662413;"PEOPLES EDUCATIONAL HOLDINGS";
PEG;117316;"PUBLIC SERVICE ENTERPRISE GROUP INC";105001
PEGA;448267;"Pegasystems Inc";101003
PEGI;708994;"Pattern Energy Group Inc.";105002
PEN;920930;"Penumbra Inc";106004
PENN;988816;"PENN NATIONAL GAMING INC";103001
PEP;218222;"PEPSICO INC";102005
PERF;209149;"Perfumania Holdings, Inc.";103002
PERI;1214252;"Perion Network Ltd.";101003
PESI;664574;"PERMA FIX ENVIRONMENTAL SERVICES INC";100004
PETM;953585;"PETSMART INC";103002
PETS;820678;"PETMED EXPRESS INC";102001
PFE;262090;"PFIZER INC";106005
PFG;367240;"PRINCIPAL FINANCIAL GROUP INC";104004
PFGC;180458;"Performance Food Group Co";102001
PFPT;1017401;"PROOFPOINT INC";
PG;133209;"PROCTER & GAMBLE Co";102002
PGC;726431;"PEAPACK GLADSTONE FINANCIAL CORP";104002
PGNX;795979;"PROGENICS PHARMACEUTICALS INC";106002
PGNY;1234786;"Progyny, Inc.";106001
PGR;378203;"Progressive Corp.";104006
PGRE;350539;"Paramount Group, Inc.";109001
PGTI;127570;"PGT, Inc.";110005
PH;354246;"PARKER HANNIFIN CORP";100001
PHH;257104;"PHH CORP";104002
PHM;404717;"PULTEGROUP INC/MI/";103013
PHUN;895647;"Phunware, Inc.";101003
PHX;371566;"PANHANDLE OIL & GAS INC";107002
PI;182875;"IMPINJ INC";101001
PII;104458;"POLARIS INDUSTRIES INC/MN";103005
PINC;448306;"Premier Inc";101003
PINE;1338974;"Alpine Income Property Trust, Inc.";109001
PINS;979810;"PINTEREST, INC.";101002
PIR;244053;"PIER 1 IMPORTS INC/DE";103002
PIXY;1077532;"ShiftPixy, Inc.";101003
PJT;158528;"PJT Partners Inc.";104003
PK;641161;"Park Hotels & Resorts Inc.";109001
PKD;998473;"PARKER DRILLING CO /DE/";
PKE;89458;"PARK ELECTROCHEMICAL CORP";101004
PKG;448316;"Packaging Corp Of America";103018
PKI;378197;PerkinElmer;106001
PLAB;39856;"PHOTRONICS INC";101004
PLAN;925650;"Anaplan, Inc.";101003
PLAY;44636;"Dave & Buster's Entertainment, Inc.";103003
PLCE;737152;"Childrens Place, Inc.";103002
PLD;113992;"Prologis, Inc.";109001
PLNT;948485;"Planet Fitness, Inc.";103020
PLPC;728955;"PREFORMED LINE PRODUCTS CO";101001
PLSE;1253396;"Pulse Biosciences, Inc.";106002
PLTR;1039027;"Palantir Technologies Inc.";101003
PLUG;1011101;"PLUG POWER INC";100003
PLUS;1234044;"EPLUS INC";108002
PM;82860;"Philip Morris International Inc.";102003
PMD;512201;"PSYCHEMEDICS CORP";106001
PNC;348075;"PNC FINANCIAL SERVICES GROUP, INC.";104002
PNFP;783539;"PINNACLE FINANCIAL PARTNERS INC";104002
PNM;1067473;"PNM RESOURCES INC";105002
PNR;334445;"PENTAIR plc";100001
PNRA;412883;"PANERA BREAD CO";103003
PNW;327292;"PINNACLE WEST CAPITAL CORP";105001
PODD;349262;"INSULET CORP";106003
POM;1077978;"PEPCO HOLDINGS LLC";
POOL;448357;"Pool Corp";103015
POST;625659;"Post Holdings, Inc.";102002
PPC;423305;"PILGRIMS PRIDE CORP";102002
PPG;256062;"PPG INDUSTRIES INC";110001
PPIH;209037;"MFRI INC";100001
PPL;26853;"PPL Corp";105001
PPSI;88673;"PIONEER POWER SOLUTIONS, INC.";101001
PRAH;1054949;"PRA Health Sciences, Inc.";106001
PRCH;1200989;"Porch Group, Inc.";101003
PRCP;210612;"PERCEPTRON INC/MI";101001
PRDO;1241826;"PERDOCEO EDUCATION Corp";102006
PRG;1234787;"PROG Holdings, Inc.";104007
PRGB;167827;"Protea Biosciences Group, Inc.";
PRGO;334568;"PERRIGO CO";106005
PRGS;748103;"PROGRESS SOFTWARE CORP /MA";101003
PRGX;1008639;"PRGX GLOBAL, INC.";
PRI;1055098;"Primerica, Inc.";104005
PRKA;954543;"PARKS AMERICA, INC";103015
PRLB;341185;"Proto Labs Inc";100001
PRO;969097;"PROS Holdings, Inc.";101003
PROM;156801;"Propel Media, Inc.";
PROV;998465;"PROVIDENT FINANCIAL HOLDINGS INC";104002
PRPL;978141;"Purple Innovation, Inc.";103004
PRPO;778232;"Precipio, Inc.";106001
PRSP;1057795;"Perspecta Inc.";101003
PRTS;675964;"U.S. Auto Parts Network, Inc.";103002
PRTX;95453;"PROTALEX INC";106002
PRU;78741;"PRUDENTIAL FINANCIAL INC";104004
PRXL;210352;"PAREXEL INTERNATIONAL CORP";106001
PS;698235;"Pluralsight, Inc.";101003
PSA;378204;"Public Storage";109001
PSB;949477;"PS BUSINESS PARKS INC/CA";109001
PSFE;1266886;"Paysafe Ltd";104007
PSN;971592;"PARSONS CORP";100008
PSNL;1252816;"Personalis, Inc.";106002
PSO;1330269;"PEARSON PLC";
PSSR;210051;"PASSUR Aerospace, Inc.";100008
PSTG;40474;"Pure Storage, Inc.";101001
PSTI;201828;"PLURISTEM THERAPEUTICS INC";106002
PSTV;1215820;"PLUS THERAPEUTICS, INC.";106002
PSX;353084;"Phillips 66";107001
PTAM;660617;"POTASH AMERICA, INC.";
PTC;148538;"PTC INC.";101003
PTE;184064;PolarityTE;106002
PTEN;345674;"PATTERSON UTI ENERGY INC";107006
PTI;233042;"Patheon N.V.";106002
PTN;642335;"PALATIN TECHNOLOGIES INC";106001
PTON;963029;"PELOTON INTERACTIVE, INC.";103015
PUBM;1240866;"PubMatic, Inc.";101003
PUMP;1145424;"ProPetro Holding Corp.";107003
PURE;53064;"PURE BIOSCIENCE, INC.";102002
PVAC;359467;"PENN VIRGINIA CORP";107002
PVH;46764;"PVH CORP. /DE/";103004
PVHO;340334;"Provision Holding, Inc.";
PWR;378205;"Quanta Services Inc.";100003
PX;378201;"Praxair Inc.";110001
PXD;378199;"Pioneer Natural Resources";107002
PYPL;109664;"PayPal Holdings, Inc.";104007
PYYX;825788;"PYXUS INTERNATIONAL, INC.";102003
PZZA;352171;"PAPA JOHNS INTERNATIONAL INC";103003
QCOM;85758;"QUALCOMM INC/DE";101004
QCP;356195;"QUALITY CARE PROPERTIES, INC.";109001
QDEL;1055094;"QUIDEL CORP /DE/";106001
QEBR;654882;"VIRTUAL MEDICAL INTERNATIONAL, INC.";
QEP;504259;"QEP RESOURCES, INC.";107005
QGEN;1253130;"QIAGEN N.V.";
QLGC;80382;"QLOGIC CORP";101001
QLYS;1059904;"QUALYS, INC.";101003
QNST;168827;"QUINSTREET, INC";101002
QQQ;1171653;"Invesco QQQ Trust (Nasdaq 100 ETF)";
QRTEA;980380;"Qurate Retail, Inc.";103001
QRVO;35151;"Qorvo, Inc.";101004
QS;1059132;"QuantumScape Corp";100001
QSI;1253402;"Quantum-Si Inc";106002
QSIM;689588;"QUANTUMSPHERE, INC.";
QSR;716651;"Restaurant Brands International Inc.";103003
QTNA;734346;"QUANTENNA COMMUNICATIONS INC";101004
QTNT;1253244;"Quotient Ltd";106001
QTRX;1253025;"Quanterix Corp";106002
QUOT;651172;"Quotient Technology Inc.";103011
QVC;430403;"QVC INC";
R;378210;"Ryder System";100007
RA;774807;"RDA Holding Co.";104001
RAD;84515;"RITE AID CORP";102001
RADA;1203754;"RADA ELECTRONIC INDUSTRIES LTD";
RAI;336424;"REYNOLDS AMERICAN INC";102003
RAIL;543593;"FreightCar America, Inc.";100010
RAMP;1059127;"LiveRamp Holdings, Inc.";101003
RATE;140381;"Bankrate, Inc.";101002
RAVE;640428;"RAVE RESTAURANT GROUP, INC.";103003
RAVN;664566;"RAVEN INDUSTRIES INC";100001
RAX;53986;"RACKSPACE HOSTING, INC.";108001
RBBN;909370;"Ribbon Communications Inc.";108001
RBC;1234788;"REGAL BELOIT CORP";100003
RBLX;1338975;"Roblox Corp";101003
RBOT;1253250;"Vicarious Surgical Inc.";106002
RCII;515845;"RENT A CENTER INC DE";100007
RCKY;1300071;"ROCKY BRANDS, INC.";103004
RCL;403292;"ROYAL CARIBBEAN CRUISES LTD";103015
RCUS;790458;"Arcus Biosciences, Inc.";106002
RDC;252069;"ROWAN COMPANIES PLC";107006
RDEN;255638;"ELIZABETH ARDEN INC";
RDFN;808089;"Redfin Corp";109002
RDN;750984;"RADIAN GROUP INC";104013
RDNT;143984;"RadNet, Inc.";106001
RDW;1300408;"Redwire Corp";100008
RDWR;1242105;"RADWARE LTD";101003
RE;741323;"EVEREST RE GROUP LTD";104013
REAL;978937;"TheRealReal, Inc.";103002
REDG;660712;"Red Giant Entertainment, Inc.";
REED;727073;"REED'S, INC.";102005
REGI;760763;"Renewable Energy Group, Inc.";107001
REGN;378206;Regeneron;106002
REI;942590;"RING ENERGY, INC.";107002
RELY;689895;"Elah Holdings, Inc.";100004
REMI;76840;"REMEDENT, INC.";106003
REN;637543;"Resolute Energy Corp";107002
RES;448466;"RPC Inc";107004
RESI;137841;"Altisource Residential Corp";104001
REV;639819;"REVLON INC /DE/";102002
REXR;139560;"Rexford Industrial Realty, Inc.";109001
